district,dm_control_hba1c,dm_control_hba1c_se,dm_control_hba1c_lt7,dm_control_hba1c_lt7_se,dm_control_rbg,dm_control_rbg_se,n
260,0.8375041515645983,0.15504521682846267,0.3544930759122612,0.16349653956876675,0.8375041515645983,0.15504521682846267,6
261,0.03674142951796981,0.04221186500109081,0.03674142951796981,0.04221186500109081,0.03674142951796981,0.04221186500109081,7
262,0.6994109638520741,0.1383424610299633,0.5766534226149129,0.1531631926337122,0.6994109638520741,0.1383424610299633,11
263,1,0,0.40306371275294417,0.3426863716723311,1,0,2
264,0.7133505628820214,0.1852936786130431,0.417982177739615,0.22131633114876115,0.7536802111679437,0.18069190250072079,13
265,0.45499332084730826,0.12148603179757438,0.41237041269967006,0.1193262175632807,0.45499332084730826,0.12148603179757438,33
266,1,0,0.9140832683440545,0.11185583894992358,1,0,2
267,0.9618059506012262,0.05043317701961311,0.9618059506012262,0.05043317701961311,0.9618059506012262,0.05043317701961311,9
268,0.7391892443160917,0.13680861324654253,0.7391892443160917,0.13680861324654253,0.7965185066158617,0.1623376556343479,6
269,0.6091007528950575,0.31830099981909077,0.6091007528950575,0.31830099981909077,1,0,3
270,0.5290542464229344,0.3323324478473878,0.49107042676779433,0.3289075293486226,0.5290542464229344,0.3323324478473878,6
271,0.4973521868885822,0.21029360898784938,0.4289614025110684,0.20254847888306085,0.4973521868885822,0.21029360898784938,12
272,0.5676097357958897,0.2459563593974518,0.5387246689844065,0.24415562674522703,0.5676097357958897,0.2459563593974518,11
273,0.516984321549983,0.24044576683524688,0.08322961870820703,0.06543210966522686,0.516984321549983,0.24044576683524688,10
274,0.7749323687906396,0.1682550860135913,0.6548580890176369,0.2260039351244382,0.8508513456764688,0.12913064280665992,8
275,0.40105275387933986,0.10905027607871877,0.32933372997435506,0.10487287284703514,0.40105275387933986,0.10905027607871877,28
276,0.5437077140339428,0.20556189337338743,0.43423026702642054,0.2136706102944403,0.5699128603830318,0.2053583472518144,18
277,0.40707544212954977,0.17547578302821892,0.14702856715168774,0.06486831740687166,0.5922130448631517,0.18305904341878423,21
278,0.6330348251256295,0.15001391194633518,0.41723984528672264,0.1520164638155009,0.66377978026082,0.14968836705376481,33
279,0.7672655234034913,0.16053130418688896,0.6238078136177879,0.1546941139946073,0.7672655234034913,0.16053130418688896,9
280,0.5152040280344871,0.11494739052963447,0.41832505148227184,0.11301877256384851,0.6069589526407053,0.11135434049845067,15
281,0.8162014348017834,0.09624012010594153,0.589628555959703,0.17966856522814856,0.8930383892496203,0.07108788192058314,18
282,0.2702853625260429,0.15395584894502526,0.23522730869364358,0.15235436302057406,0.28929642317706455,0.15029737924147454,17
283,0.631164050866041,0.09887354058148679,0.2653682237828942,0.1672085947627348,0.6512934596045986,0.08961069398908014,24
284,0.4525124797786496,0.1765732977278136,0.2521484680770626,0.153508332000838,0.4809043979965217,0.17768123360898527,20
285,0.9008615881991149,0.06323883489262316,0.4873411383413624,0.20912533014791085,0.9220675004646789,0.05503720113425693,18
286,0.42585890660315057,0.2103518517435825,0.06567290795265338,0.04465476167579569,0.44649831736324463,0.21265121110426155,16
287,0.09833082466120377,0.08080059439314641,0.02462617527069276,0.02942664706317508,0.3453049118185652,0.2749675838268013,8
288,0.5596680140481082,0.14655256622510354,0.33483864555032805,0.1743421527613617,0.5596680140481082,0.14655256622510354,10
291,0.091959682341276,0.0861710434242785,0.027147466130965588,0.034092839845280616,0.091959682341276,0.0861710434242785,8
295,1,0,0.20013159566141195,0.16699719108981084,1,0,5
297,0.9227397866668436,0.07064167590556138,0.3172269226114858,0.2310714410586424,0.9227397866668436,0.07064167590556138,10
298,0.8069343988255492,0.08869308274638152,0.3990881144548577,0.13976211531545704,0.900804284144238,0.06711649040506261,14
300,0.9055843351746674,0.08823464263568535,0.21519992785166953,0.16439030262398352,0.9055843351746674,0.08823464263568535,13
302,0.9325042118394274,0.032608223206307914,0.20037539997987894,0.07109102386420273,0.9463864715584275,0.026759800122402044,25
303,0.8811306210084209,0.0716988705804674,0.30949533752428815,0.1171627734270536,0.8811306210084209,0.0716988705804674,22
304,0.9094452616171805,0.06461267572703958,0.12584191054383825,0.0847326244757042,0.9094452616171805,0.06461267572703958,13
307,0.40084284645537016,0.24409677302707755,0.2636631480607893,0.17367608865663134,0.40084284645537016,0.24409677302707755,13
308,0.11815932561014378,0.05602349667703611,0.05582171479066379,0.06616129820140115,0.11815932561014378,0.05602349667703611,7
309,0.9200468815040613,0.05295622093815963,0.6774643748087723,0.21253310728114752,0.9200468815040613,0.05295622093815963,13
310,0.4645054026351302,0.1686702584029672,0.38717257910866776,0.1644140003292031,0.6568025398173221,0.1614513970018551,23
313,0.5861277334605246,0.17986183271312628,0.33678021357879095,0.15623744696703354,0.7518068561277385,0.1719282742362478,25
315,0.914264113924205,0.04353302057773905,0.371706777146197,0.2344719211265165,0.914264113924205,0.04353302057773905,15
316,0.5020612233561317,0.2192321966428083,0.13533730587028142,0.06313476810461495,0.8191232063714655,0.09903177574278248,18
317,0.2700003612043912,0.10199613160728328,0.1179745242629329,0.05590414679548885,0.47067825676626207,0.13607225423829247,22
318,0.7553219351654984,0.19295523938989673,0.2534271186389413,0.18227564555686374,0.7553219351654984,0.19295523938989673,15
319,0.9260271340096664,0.054006714662662665,0.30012494685296237,0.22496134080580704,0.9441643754409931,0.04275027987960607,17
320,0.5993854804970102,0.24563298031420042,0.4120688538382149,0.17227072124389844,0.6403336622120325,0.24710319828929467,21
321,0.5889205409560424,0.11443731092508513,0.5153379945192471,0.12102077401544012,0.9042265257615155,0.050777414004753954,31
322,0.17976056066615825,0.10401016681541253,0.11369374326926159,0.07843486998270854,0.2957673897635788,0.12205373518073656,16
323,0.47421264197395335,0.11629916232474256,0.17324883888846793,0.10864900538090842,0.47421264197395335,0.11629916232474256,28
324,0.520970622856926,0.21293619039877423,0.23955246989669055,0.14143790541655238,0.9210884438894298,0.06233850450905213,16
325,0.8938534849006877,0.0640112098994752,0.46168594342413627,0.12706602798242322,0.9092950600196622,0.057638756874789344,17
326,0.4341214240815244,0.14438019088036258,0.2510145623207131,0.1620169265879981,0.448784693385972,0.14631781911389136,18
327,0.12399186481096294,0.07834607005269505,0.043589693773498604,0.03680855226917413,0.3461813332268599,0.20816830758458693,13
328,0.11482321694317382,0.09882443532728395,0.06046118938666987,0.04994700283921046,0.11482321694317382,0.09882443532728395,11
329,0.43683076577913904,0.23442990892946045,0.23122783694187907,0.1501651671241087,0.43683076577913904,0.23442990892946045,12
330,0.7321032116810339,0.17123212207033456,0.16727088897025605,0.06715279884732649,0.7531091450683861,0.17092809453693789,19
331,0.53650517569525,0.18420004202385298,0.20708180422413436,0.11655409275771342,0.6258405673786821,0.17787132363449995,9
332,0.3153083543454302,0.11079714418890195,0.17121625780912852,0.0647967049821649,0.35232661325767134,0.11996361735647053,20
333,0.3488654549298984,0.1849681263002079,0.2980467272886481,0.1836074970792686,0.3488654549298984,0.1849681263002079,20
334,0.3200649667814437,0.16572793494238455,0.25829032638322796,0.15740132878134472,0.3391519905235868,0.1678857365340485,18
336,0.22273045010642012,0.11746547159978632,0.14673925155594172,0.08150012781840947,0.22273045010642012,0.11746547159978632,25
337,0.5580393074568873,0.19957681291484497,0.5259447367821218,0.20070194676348957,0.6852809945526666,0.1403012776548804,19
338,0.23843669822430416,0.13941254620731533,0.19886461477692935,0.13834626486081794,0.365480328364499,0.15330728693736578,25
339,0.9299356588650716,0.08086624608568989,0.9299356588650716,0.08086624608568989,0.9299356588650716,0.08086624608568989,7
340,0.9378973148168002,0.05433896895924781,0.12969617639999734,0.08256340110484674,0.9378973148168002,0.05433896895924781,17
341,0.34459009344413577,0.16366888901605736,0.2026177819955106,0.1305728802502322,0.5407127030401405,0.22039468324257838,22
342,0.2862072510522252,0.15413390675482205,0.13631105572389499,0.1236279040796071,0.30315527512637525,0.1602825000042152,23
343,0.45536199027506175,0.17653398275366888,0.15101025041511254,0.04607564317111899,0.47492203223796925,0.19043122548172822,30
344,0.38469289988807964,0.1787871735526844,0.3112747087707055,0.1763652904502437,0.4771571122651008,0.18490498421845802,22
345,0.5891307479725881,0.11825840969414998,0.42590102262605456,0.14024477562351356,0.6094388338156885,0.11644448716805436,28
346,0.5061077294448703,0.24920115777327342,0.5061077294448703,0.24920115777327342,0.5061077294448703,0.24920115777327342,6
347,1,0,0.5675746409259539,0.18631001429605623,1,0,8
348,0.6063250470520791,0.15430740115421857,0.5618511949278041,0.15661840320164433,0.6501061307487207,0.17335493045946643,20
349,0.9412450640278803,0.04498827343900385,0.5449359209159507,0.17062953694196079,0.9445056320628414,0.040133628846705315,13
350,0.8012684746947347,0.13901571118073955,0.751599661635059,0.1568684283936359,0.8012684746947347,0.13901571118073955,15
351,0.48499077559238885,0.28045273744210353,0.3374354283768895,0.22292491492709182,0.9999999999999999,6.3033422456351e-17,5
352,0.6185952632868634,0.22538644758377507,0.3890048800581454,0.16349765558147286,0.7905518662174187,0.15435843610319896,13
353,0.8404813953529926,0.07288076087174661,0.3739747203640271,0.0739920238915828,0.8404813953529926,0.07288076087174661,5
354,0.7691306301130517,0.11573300770688069,0.5654904883575486,0.07193261190076611,0.8192559892793937,0.10060773403569939,41
355,0.6865031507545484,0.08732583962164567,0.6295257563791011,0.08148235825668015,0.6865031507545484,0.08732583962164567,29
356,0.7022946717660216,0.1114430202775255,0.5991129860315856,0.11007535279039805,0.7022946717660216,0.1114430202775255,17
357,0.6741697773400994,0.2302318348887893,0.4797020094461085,0.20133461254660268,0.6872015360333522,0.22749750680254602,18
358,0.7526576625389707,0.14489550114889768,0.32045723408176746,0.09445220109893962,0.7938121738062578,0.14490558557488292,15
359,0.9357727666228172,0.03876487105271268,0.8096024754662511,0.056384485702421425,0.9688052772369267,0.0242448182619787,25
360,0.7929507659918135,0.09057928643451242,0.6722271740847203,0.11820615403349098,0.7929507659918135,0.09057928643451242,13
361,0.8537839542303122,0.06251905652896811,0.4459333214697697,0.08335875184148896,0.8537839542303122,0.06251905652896811,28
362,0.8636517531734332,0.05157403820290007,0.5982799157525918,0.13277217477327044,0.8636517531734332,0.05157403820290007,24
363,0.834860317127464,0.07847212917166428,0.5622134881854377,0.07336873549198258,0.8747198229352622,0.06824656964570637,23
364,0.5494398827378055,0.14356001738571791,0.3894367472484705,0.13518153444414815,0.6023039156248059,0.14444023285002597,21
365,1,0,0.9239981820966839,0.056924290092958504,1,0,33
366,0.8171217952622868,0.08932693222568504,0.7809074773383868,0.09610492406666392,0.9881705094133046,0.012801417860958899,54
367,0.8163699234557922,0.10263490729535077,0.6819558029566299,0.10137777843089277,0.8649572756087167,0.11467991353717916,18
368,0.9793784677304528,0.013090367676146056,0.7598391138199159,0.014860061186526174,0.9793784677304528,0.013090367676146056,42
369,0.9904292201138601,0.010515414207524117,0.8872708315196235,0.06239422645120323,0.9904292201138601,0.010515414207524117,92
370,0.7870512832890405,0.14318778193865347,0.7870512832890405,0.14318778193865347,0.7870512832890405,0.14318778193865347,8
371,0.4846726002444903,0.11769610374808738,0.3427245251961856,0.11943764545976406,0.617551997211521,0.1301497863785133,17
372,0.5966536949680055,0.1808429910637649,0.2690030655869345,0.13326485328357077,0.8187008210535229,0.10657045342329155,11
373,0.4861932944253488,0.2143897197142494,0.3802127657808721,0.19153687507042105,0.6714261327567268,0.10959672858608074,12
374,0.6356366144347663,0.165269805503402,0.4460964102289838,0.15670594775850827,0.684585389086096,0.16348588450030765,19
375,0.8105984442823496,0.09727759118024382,0.4371655408445296,0.1048658859119896,0.8607283549008896,0.08409068440461753,22
376,0.6061767349806461,0.12386655775828229,0.05050254485937062,0.053065607412991926,0.6061767349806461,0.12386655775828229,10
377,0.6645245677157349,0.16660358289109328,0.3215921993158602,0.12579209262827112,0.7182975750132882,0.16667816736568403,19
378,0.9105318706575221,0.08785540808951339,0.7032785995736421,0.11931272826842174,0.9105318706575221,0.08785540808951339,15
379,0.5224064021632875,0.08892096497925042,0.2590767636457119,0.09125840507275305,0.6630147208041098,0.11244311894677023,33
380,0.7415171029404345,0.07190033025242636,0.5498952677973017,0.0692972469282635,0.8323553409134749,0.06292556071409026,68
381,0.6583141163051672,0.10230270655883444,0.3456464123122199,0.09567763443192254,0.6756574166561701,0.09995134427825964,37
382,0.7879063036695634,0.09402847363130996,0.5451059022895222,0.16350918643957885,0.8969352356711833,0.05844529573916979,32
383,0.2932544698470838,0.1486978989268986,0.24945031512909902,0.14534436763513495,0.34507838373117955,0.1535484129096759,15
384,0.6598948958341827,0.12847778302766677,0.41489198275873435,0.08914490911784506,0.71931972698814,0.10375373459237049,51
385,0.35616886978729384,0.1379148535994024,0.35616886978729384,0.1379148535994024,0.40407417204016427,0.1390451708004377,14
386,0.3318080221571599,0.11550436853746822,0.06721805667983968,0.041748137234321074,0.3487156181054753,0.11587210802808642,24
387,0.38911974085642054,0.08730340867464809,0.07196866665864862,0.039538130288405915,0.46900374376307286,0.08525688625782056,28
388,0.220962451490963,0.12799350835660475,0.1096648030912824,0.08400256172917725,0.3182503639164749,0.15145711636684298,14
389,0.3254521597740182,0.2712185795255934,0,0,0.3254521597740182,0.2712185795255934,3
390,0.80226797065721,0.20084501456122694,0.80226797065721,0.20084501456122694,0.80226797065721,0.20084501456122694,4
391,0.4243604381551602,0.2277838061285501,0.1591554630654102,0.15876823694386882,0.4243604381551602,0.2277838061285501,6
392,0.17066589096449786,0.1276476806134869,0.09621940185870179,0.09782685205520221,0.17066589096449786,0.1276476806134869,10
393,0.6990276222983096,0.13263066314356042,0.3472289042149081,0.17019388940027191,0.6990276222983096,0.13263066314356042,9
394,0.709998195217075,0.18974334055104425,0.709998195217075,0.18974334055104425,0.709998195217075,0.18974334055104425,6
395,0.11186422259229403,0.09283781572502116,0.05363273690627157,0.058609718605888685,0.16262238919559419,0.11422342815403437,8
396,0,0,0,0,0,0,4
397,0.424362567920355,0.23943398988662054,0.28567290890500086,0.19850960880334817,0.424362567920355,0.23943398988662054,5
398,0.34763520701574785,0.2785750141158238,0.34763520701574785,0.2785750141158238,0.34763520701574785,0.2785750141158238,3
399,0.28941230472716656,0.12874813455551132,0.17227589730471823,0.1081003947735205,0.28941230472716656,0.12874813455551132,16
400,0.507268983015173,0.22758767062000912,0.3069612452610855,0.15733874395778616,0.5836409275015852,0.2374800820223809,8
402,0.9999999999999999,5.672975519977173e-17,0.8384092912324363,0.15712876212905588,0.56804029552112,0.2177614047791836,5
403,0.5821664512381521,0.16167324341921396,0.5388207652572438,0.16650943935562057,0.5821664512381521,0.16167324341921396,13
404,0.7868985583716765,0.08970915506411413,0.6211616327409053,0.1183519049009372,0.7950078634612902,0.0887617936124496,35
405,0.8984172047757366,0.06273955328834434,0.8092188184491972,0.08664298321972137,0.9269567938483934,0.05375709871484403,28
407,0.21901992333155815,0.16400340908598662,0.1340760588281871,0.13403740477185086,0.21901992333155815,0.16400340908598662,5
408,0.2810777809555124,0.11917463207338586,0.19910715680023228,0.10210085959199874,0.2810777809555124,0.11917463207338586,9
411,0.6754350681138104,0.19297180336627098,0.42789100014714476,0.15428333367507838,0.927287305793399,0.07182639194378979,12
412,0.9098171565451204,0.0509099532847106,0.8350324762678231,0.03346697851791748,1,0,22
413,0.594803708736718,0.2280643640352463,0.594803708736718,0.2280643640352463,0.594803708736718,0.2280643640352463,7
415,0.6463071481427378,0.21333745831680967,0.45246984388507994,0.23546651743762118,0.8242791149895708,0.16374546511856639,5
417,0.36094935548528395,0.2469110045900256,0.15926700245951897,0.16013186901434892,0.8457249483638392,0.15588036706107233,4
418,0.12870791735665613,0.1098603910260322,0.12870791735665613,0.1098603910260322,0.12870791735665613,0.1098603910260322,6
419,0.8657647188009256,0.12720827709947993,0.4197925321556852,0.14407109897531675,0.8657647188009256,0.12720827709947993,10
420,0.8802378186501141,0.0932577546666011,0.8802378186501141,0.0932577546666011,0.8802378186501141,0.0932577546666011,13
421,0.6131510601251028,0.2027211897345863,0.4953708490469398,0.1979607220215131,0.7353187462040544,0.2099153179721725,11
422,0.21988908105927157,0.14447058734563678,0.12187367763267958,0.11599764623084995,0.25509719028928485,0.14843616735796922,8
423,1,0,1,0,1,0,4
424,1,0,0.28959397244474816,0.2530324940333683,1,0,3
425,0.4897506573869851,0.1784389946529092,0.3271538571529682,0.15436040077883326,0.7882826227093613,0.14400843919071477,5
426,0.7266681889021475,0.14789756660050746,0.43756808840152395,0.19086529156921872,0.7474065576237751,0.14489668545644566,10
427,0.429807773513478,0.20513933932768733,0.1592398085933569,0.11493850091709312,0.429807773513478,0.20513933932768733,8
428,0.7196197706133246,0.1947587156271249,0.6184022391317863,0.15588763626669935,0.7196197706133246,0.1947587156271249,9
429,0.2089640927797069,0.09246109639866462,0.1060676611074988,0.05327548568535174,0.2089640927797069,0.09246109639866462,7
430,0.5360918362263353,0.18169102430950296,0.3230680423569851,0.14165959964546063,0.5360918362263353,0.18169102430950296,11
431,0.558211684573657,0.26814199113205983,0.47815795214625734,0.24431387510736724,0.7791058422868284,0.1340709955660299,10
432,0.12561161633343215,0.12386650352323846,0.12561161633343215,0.12386650352323846,0.12561161633343215,0.12386650352323846,6
433,0.6709031968492426,0.19172147122247837,0.6709031968492426,0.19172147122247837,0.6709031968492426,0.19172147122247837,6
434,0.7293728032650983,0.174240512842649,0.7293728032650983,0.174240512842649,0.7293728032650983,0.174240512842649,7
435,0.3160356216122692,0.1494495603192588,0.05121258131914041,0.0524495738718453,0.3570327239891732,0.15525179682959647,9
437,0.8757965940872146,0.07434722205010058,0.8344427101710135,0.08670693572866871,0.8757965940872146,0.07434722205010058,20
438,0.559360404803174,0.2441526050691679,0.47673633359863754,0.24325189343646234,0.559360404803174,0.2441526050691679,5
439,0.6751689317184134,0.13810941318988176,0.26817484011420567,0.12007973859914185,0.6751689317184134,0.13810941318988176,15
440,0.6349015216678604,0.179764419676062,0.36883396674285857,0.15325883956329528,0.768549503610263,0.15024175665635767,8
441,0.8840905554078741,0.09682638642446104,0.7089226880813441,0.09376854050422595,0.8840905554078741,0.09682638642446104,10
442,0.8942760431110474,0.06835041401963947,0.8314932548487758,0.0806651901984824,0.8942760431110474,0.06835041401963947,22
443,0.4373029390678472,0.1839931821031511,0.13814836289480514,0.07466803842959813,0.4373029390678472,0.1839931821031511,8
444,0.8310811744624302,0.03736973210810277,0.7642976784663977,0.0949128202716072,0.8310811744624302,0.03736973210810277,5
445,0.7765753066890748,0.12021419542626843,0.6004166913874733,0.16212950283598201,0.8105321190661037,0.11655288751789558,27
446,0.7948547079621551,0.15082518811041373,0.7948547079621551,0.15082518811041373,1,0,5
447,0.6840986729733138,0.15661634339542133,0.3405947347037821,0.12371602723859357,0.6840986729733138,0.15661634339542133,15
448,0.5264051920865828,0.19894430512755337,0.36074550700225994,0.18743713955424768,0.5929671508225127,0.20316929560512237,11
449,0.6726208475537012,0.1204059500602583,0.2522912585419427,0.10502909459148774,0.6726208475537012,0.1204059500602583,18
450,1,0,1,0,1,0,2
452,0.5502255322381929,0.16806937512132594,0.381018310463409,0.1954451134586246,0.6166151091869417,0.14255084121353634,11
453,0.14694056386885543,0.153757670369651,0.14694056386885543,0.153757670369651,0.14694056386885543,0.153757670369651,3
454,0.6634732222066267,0.1513716283715289,0.3097241599037212,0.18212472312321107,0.7340294006839021,0.1380973432714901,10
455,0.5868683407768935,0.14040456434230025,0.4066582395155511,0.16219781454564497,0.7050760866293703,0.11882055238668975,17
456,0.8570794172116896,0.06835361035108688,0.7501886487581427,0.09874216298952061,0.8570794172116896,0.06835361035108688,13
457,0.769956604433262,0.25085630602259196,0,0,0.769956604433262,0.25085630602259196,2
458,0.8586469974269667,0.13620582612937235,0.7413149614427337,0.12665497044186208,0.8586469974269667,0.13620582612937235,8
459,0.17946147296492432,0.18421069905020365,0.17946147296492432,0.18421069905020365,0.17946147296492432,0.18421069905020365,3
460,0.08518900945634601,0.08821996470048302,0.08518900945634601,0.08821996470048302,0.4439857692994906,0.2503265272012552,6
461,0.7471138381400058,0.17757427589034855,0.5560835801119351,0.15864652649241195,0.7471138381400058,0.17757427589034855,7
462,0.13870677813588536,0.13224794661174907,0.13870677813588536,0.13224794661174907,0.4377149731635109,0.14183347968395243,8
463,0.17565358012589793,0.18541525980547524,0.17565358012589793,0.18541525980547524,0.17565358012589793,0.18541525980547524,3
464,0.4178298601015423,0.18473010606644433,0.22404680160918133,0.24621997388312364,0.4178298601015423,0.18473010606644433,3
465,1,0,0.8619172574474403,0.15441467058320588,1,0,4
466,1,0,0.6840064959586535,0.2688575538409918,1,0,3
467,0.7018523057106714,0.15083609223418176,0.6446692308891728,0.15484942853888284,0.7018523057106714,0.15083609223418176,12
468,0.43250972510544594,0.1887826429816512,0.26958291856804484,0.1653510674345675,0.5752591113790706,0.18816610785293103,7
469,0.5314165799545115,0.2361608867170167,0.4949603506830866,0.2616010950797148,0.9293574561972983,0.042933596397327786,11
470,0.6477111919525212,0.19850677268877082,0.49705696328139415,0.20535704507904115,0.812462141541881,0.16728013185332646,6
471,0.2185003951978487,0.18026545339389521,0.08541849077216349,0.08518446904648687,0.92293667373323,0.07343698805010948,8
473,0.6659367942694684,0.13834660023370352,0.6659367942694684,0.13834660023370352,0.6659367942694684,0.13834660023370352,9
478,0.8084052225563342,0.1435949921485305,0.6479251857954547,0.13327609456767905,0.8214977693451352,0.14515721266099912,56
480,0.85050958545106,0.09790295260673616,0.24276038940346845,0.13815875226509527,0.8553858565592055,0.09329594889360697,15
482,0.5531645599978415,0.234187565252211,0.4706579627280526,0.23420159668902943,0.5918215304237208,0.23557411026195335,12
485,0.18260635487003465,0.10495756098262432,0.18260635487003465,0.10495756098262432,0.18260635487003465,0.10495756098262432,6
487,0.1245690841757138,0.11727225588274758,0.08417340077257462,0.08638658456990549,0.1245690841757138,0.11727225588274758,6
488,0.7825640839770857,0.128562138470971,0.7494447297940481,0.14256194775219047,0.7825640839770857,0.128562138470971,13
489,0.6697473527772617,0.27139300956863893,0.6697473527772617,0.27139300956863893,0.6697473527772617,0.27139300956863893,3
490,0.7957697983866838,0.12570402669284783,0.7680895237552023,0.12349431390412453,0.7957697983866838,0.12570402669284783,11
491,0.44724108220542236,0.15882120162862626,0.19093896444148536,0.11703621429023173,0.7813210830000707,0.11552007777422628,12
492,0.7832846394729068,0.13260475159597135,0.38134491314913904,0.24501663990395733,0.8448088598798463,0.10012536106880507,13
493,0.5158510784669212,0.22177991331048894,0.2729890543754715,0.2074385447925827,0.537604151889401,0.22012910830554952,14
494,0.27385368682315975,0.12623179779936913,0.18077524885038476,0.07469187279978264,0.7861561255918204,0.13776169473188754,19
495,0.1914124134236716,0.14183624324752603,0.16270305487333922,0.127543572274633,0.1914124134236716,0.14183624324752603,9
496,0.12793306395594162,0.08386762331791192,0.06340518260617331,0.048445199520436445,0.16852719180482026,0.102036395132245,15
497,0.8824262980169648,0.12194920726322059,0,0,1,0,4
498,0.3774364573589175,0.1858543236084732,0.3504083853612309,0.18335967098389983,0.6501377102915432,0.20323453386944665,17
499,0.404121740883124,0.21644432352001144,0.04475303548906237,0.03771091802635515,0.404121740883124,0.21644432352001144,11
500,0.8084924300184115,0.11578267853633903,0.73505890624503,0.11683970612037255,0.9137217216081456,0.07658247872893378,10
501,0.5151467636933388,0.2503509607772392,0.48212705723501326,0.2504985689010046,0.5749554626480877,0.25778663577529193,9
502,0.5043615353679158,0.1787532501734825,0.29716450789915516,0.16609526914549086,0.5043615353679158,0.1787532501734825,16
503,0.3575491238878132,0.12583541035879037,0.3575491238878132,0.12583541035879037,0.38883956542098463,0.12087420323655752,9
504,0.2172622883214519,0.18006099260842384,0.04922709990419794,0.05925178003676551,0.2172622883214519,0.18006099260842384,7
505,0.8265261920632738,0.09904051185895696,0.427539918821504,0.227602255901753,0.8645401377806958,0.08255608180354915,13
506,0.32167220973455735,0.24142551660177738,0.034891345447387936,0.03008279279231885,0.5290556743995904,0.18540580237492252,11
507,0.4292302809189794,0.2327798186404868,0.21557768900930965,0.14726789740424545,0.4292302809189794,0.2327798186404868,11
508,0.4175147742959456,0.2169994175232812,0.3893718636111551,0.21502502056181758,0.4175147742959456,0.2169994175232812,11
509,0.6710140287882618,0.1948902764525296,0.3813203815062819,0.16099289961293983,0.6710140287882618,0.1948902764525296,10
510,0.6364432434538081,0.16936053412518318,0.5084460219952431,0.17723486238465283,0.6364432434538081,0.16936053412518318,8
511,0.4071509389146179,0.17650632836559813,0.17906680633704825,0.10689531724874947,0.4071509389146179,0.17650632836559813,13
512,0.2892257998895824,0.18516626213686854,0.19157969624893273,0.13610034239624216,0.2892257998895824,0.18516626213686854,11
513,0.8386645424476629,0.09148512706561375,0.641523233666929,0.17827472451741283,0.8386645424476629,0.09148512706561375,14
514,0.5831058821155233,0.13700433779943832,0.5118448217939606,0.1410322415221373,0.5831058821155233,0.13700433779943832,11
515,0.421509797225862,0.2139615353114832,0.1523712897319961,0.10279204402472757,0.4717379067595739,0.2207965420248603,15
516,0.4984952028973328,0.2461108893186028,0.4984952028973328,0.2461108893186028,0.4984952028973328,0.2461108893186028,14
518,0.4760208265294936,0.039663640228191875,0.08902013763930919,0.08271065659539027,0.5033208930497344,0.04239906963467859,13
519,0.6867404857502272,0.18385711139114136,0.28025976105475314,0.21379310322570877,0.7316529787195815,0.17667666801882462,13
520,0.766084842170673,0.16900133373386175,0.10743596400562,0.0899459297214662,0.766084842170673,0.16900133373386175,10
521,0.45108927336204296,0.2055651931107905,0.12375968587204918,0.06833039077650395,0.45555845509707216,0.20499602787787907,18
522,0.6603123601757498,0.24016189997889453,0.30661100811746117,0.1985975640415302,0.6603123601757498,0.24016189997889453,10
523,0.5855078570577364,0.26917772919231003,0.516655951144418,0.2648789921922873,0.9607642433109937,0.043049552797924204,10
524,0.0993425824319459,0.0784659860559415,0.036858824758296584,0.04169197446985865,0.4367619127082507,0.2514037538937004,9
525,0.4807603917982433,0.2787892638331894,0.07282264716248849,0.06254643888523033,0.4807603917982433,0.2787892638331894,8
526,0.8117965789900022,0.12429973621346761,0.15497760558773027,0.11213444226103615,0.8117965789900022,0.12429973621346761,11
527,0.3303295639101979,0.2321952868980417,0.2899284909775427,0.21624881074247637,0.3498341511767434,0.2418348927182862,11
528,0.24396781568963163,0.11755739693429794,0.1643901377013092,0.09956915421958998,0.24396781568963163,0.11755739693429794,15
529,0.16568300848721684,0.12245246659942699,0.14436694250352494,0.1121504491561849,0.16568300848721684,0.12245246659942699,24
530,0.46072168502038197,0.21190845570898453,0.24859144709389105,0.17465569737514158,0.4814211909040533,0.21306233544537584,13
